x,y,fid,objectid,tfm_id,tfm_desc,tfm_typ_de,movement_t,site_desc,road_nbr,declared_r,local_road,data_src_c,data_sourc,time_categ,year_since,last_year,aadt_allve,aadt_truck,per_trucks
144.93244238351363,-37.803783317565575,7004,7304,27902,DYNON RD W BD E OF RADCLIFFE ST,INTERSECTION,All Moves,DYNON RD & RADCLIFFE ST,5035,DYNON ROAD,DYNON ROAD,TMVMT,Manual,Greater than 10 Years,19,1997,12000,1300,0.1
145.03060050148983,-37.660502400829095,7005,7305,10935,DALTON RD N of CHILDS RD,INTERSECTION,All Moves,CHILDS RD & DALTON RD,5605,DALTON ROAD,DALTON ROAD,TMVMT,Manual,Greater than 10 Years,19,1997,12000,600,0.05
145.0834341222611,-37.76190059824638,7007,7307,10936,BULLEEN RD N BD N of MANNINGHAM RD,INTERSECTION,All Moves,BULLEEN RD N OF MANNINGHAM RD,5363,BULLEEN ROAD,BULLEEN ROAD,TMVMT,Manual,Greater than 10 Years,18,1998,5000,130,0.03
145.72196570303066,-37.72307090272325,7012,7312,21470,ACHERON WAY N BD S OF DONNA BUANG RD,INTERSECTION,All Moves,ACHERON WAY S OF DONNA BUANG RD,4811,ACHERON WAY,DONNA BUANG ROAD,APARX,Classification,Greater than 10 Years,16,2000,50,0,0.0
144.97694392690823,-37.85958867708201,7018,7318,27883,CANTERBURY RD SEBD NW OF FITZROY ST,INTERSECTION,All Moves,CANTERBURY RD NW OF FITZROY ST,5131,CANTERBURY ROAD,CANTERBURY ROAD,APARX,Classification,Greater than 10 Years,15,2001,10000,0,0.0
144.35843448533723,-38.0735368020349,7021,7321,10724,BACCHUS MARSH ROAD NO of PURNELL ROAD,INTERSECTION,Exitfrom Carpark Busin Area,BACCHUS MARSH ROAD & PURNELL ROAD,9999,Missing Data,BACCHUS MARSH ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0
143.93027871385814,-37.558930898197445,7034,7334,28721,BREWERY TAP RD S BD 500M N OF WESTERN HWY,MIDBLOCK,All Moves,BREWERY TAP RD 500M N OF WESTERN HWY,9999,Missing Data,BREWERY TAP ROAD,APARX,Classification,Greater than 10 Years,20,1996,180,20,0.11
145.02578863322987,-37.9315233018654,7036,7336,11400,CUMMINS RD N of SOUTH RD,INTERSECTION,All Moves,CUMMINS RD & SOUTH RD,5846,CUMMINS ROAD,CUMMINS ROAD,TMVMT,Manual,Greater than 10 Years,21,1995,0,0,0.0
144.35843448533723,-38.0735368020349,7039,7339,25201,BACCHUS MARSH RD SO of CORIO VILLAGE ENT.,INTERSECTION,All Moves,BACCHUS MARSH RD & CORIO VILLAGE ENT.,9999,Missing Data,BACCHUS MARSH ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0
145.00378867533,-37.819040997513376,7040,7340,25541,BRIDGE RD E of COPPIN ST,INTERSECTION,All Moves,BRIDGE RD & COPPIN ST,9999,Missing Data,COPPIN STREET,TMVMT,Manual,Greater than 10 Years,27,1989,16000,0,0.0
144.78336690663315,-37.84179122829868,7047,7347,27207,CHERRY LANE E OF FITZGERALD RD DEPARTURE,INTERSECTION,All Moves,FITZGERALD RD N OF CHERRY LANE DEPARTURE,9999,Missing Data,CHERRY LANE,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0
144.28667408694764,-36.76045370045039,7051,7351,27567,BRAMBLE ST SE OF MCIVOR HWY,INTERSECTION,All Moves,BRAMBLE ST & CHAPEL ST & LYTTLETON TCE & MCIVOR HWY & MYERS ST,9999,Missing Data,BRAMBLE STREET,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0
142.2390137055753,-38.38363861328676,7053,7353,28701,BANK ST (PORT FAIRY) E BD 70M E OF PRINCES HWY WEST,MIDBLOCK,All Moves,BANK ST (PORT FAIRY) 70M E OF PRINCES HWY WEST,9999,Missing Data,BANK STREET,APARX,Classification,Greater than 10 Years,0,0,0,0,0.0
