x,y,fid,objectid,tfm_id,tfm_desc,tfm_typ_de,movement_t,site_desc,road_nbr,declared_r,local_road,data_src_c,data_sourc,time_categ,year_since,last_year,aadt_allve,aadt_truck,per_trucks
144.7863699009682,-37.873949502859936,8975,8783,19655,VICTORIA ST N BD N OF QUEEN ST,UNDEFINED,All Moves,VICTORIA ST N OF QUEEN ST,9999,Missing Data,VICTORIA STREET,APARX,Classification,Greater than 10 Years,28,1988,2400,0,0.0
145.06030598617772,-37.73291660040202,8976,8099,7676,WAIORA RD N BD BTWN DOUGHARTY RD & RUTHVEN ST,INTERSECTION,Scheduled PubTpt Bus flow,WAIORA RD BTWN DOUGHARTY RD & RUTHVEN ST,5742,WAIORA ROAD,WAIORA ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0
145.23095650470964,-37.81443449772644,8987,8600,9865,WARRANDYTE RD N BD N of MAROONDAH HWY,INTERSECTION,All Moves,WARRANDYTE RD N OF MAROONDAH HWY,5806,RINGWOOD-WARRANDYTE ROAD,WARRANDYTE ROAD,TMVMT,Manual,Greater than 10 Years,19,1997,7200,220,0.03
145.01501579732235,-37.83083179580123,7,107,2982,LOYOLA GRV NO of TWICKENHAM CRT,INTERSECTION,All Moves,LOYOLA GRV & TWICKENHAM CRT & YARRA BLVD,4036,YARRA BOULEVARD,YARRA BOULEVARD,TMVMT,Manual,Greater than 10 Years,27,1989,13000,460,0.04
146.02057178911892,-38.57664612488768,24,124,1256,SOUTH GIPPSLAND HWY E BD 100M W OF MENNIYAN-PROMONTORY RD,MIDBLOCK,All Moves,SOUTH GIPPSLAND HWY 100M W OF MENNIYAN-PROMONTORY RD,2580,SOUTH GIPPSLAND HIGHWAY,WHITELAW STREET,APARX,Classification,Less than 2 Years,1,2015,1500,170,0.11
145.0820960094532,-37.92571450093116,25,125,2949,WARRIGAL RD N of CENTRE RD,INTERSECTION,All Moves,CENTRE RD & WARRIGAL RD,2070,WARRIGAL HIGHWAY,WARRIGAL ROAD,TMVMT,Manual,Greater than 10 Years,31,1985,11000,770,0.07
145.09554898732293,-37.85075599590077,26,126,2977,WARRIGAL RD NO of TOORAK RD,INTERSECTION,All Moves,BURWOOD HWY & TOORAK RD & WARRIGAL RD,2070,WARRIGAL HIGHWAY,WARRIGAL ROAD,TMVMT,Manual,Greater than 10 Years,29,1987,15000,750,0.05
144.9502326266996,-37.81784189201033,53,151,13842,WURUNDJERI WAY N OF BOURKE ST,INTERSECTION,All Moves,BOURKE ST/WURUNDJERI WAY,2120,DOCKLANDS HIGHWAY,WURUNDJERI WAY,SCATS,Scats,Less than 2 Years,0,2016,22000,0,0.0
143.7134906811442,-37.47223389893478,65,6,2114,WINDERMERE-LEARMONTH RD N BD 540M N OF WESTERN FWY,MIDBLOCK,All Moves,WINDERMERE-LEARMONTH RD 540M N OF WESTERN FWY,9999,Missing Data,WINDERMERE-LEARMONTH ROAD,APARX,Classification,Between 2 and 5 Years,3,2013,180,30,0.19
146.1019715404883,-37.91202048795754,72,164,1480,WILLOW GROVE RD N Bd 5310M N OF FERGUSON RD,MIDBLOCK,All Moves,WILLOW GROVE RD 5310M N OF FERGUSON RD,5535,WILLOWGROVE ROAD,WILLOW GROVE ROAD,APARX,Classification,Between 2 and 5 Years,3,2013,30,0,0.2
144.18041478400528,-37.591232649439945,77,167,58881,WESTERN FWY W BD W OF BALLAN @ 79.4KM POST,INTERSECTION,All Moves,SITE_NO: 71||SITE DESC: WESTERN FWY W OF BALLAN @ 79.4KM POST,2520,WESTERN FREEWAY,WESTERN FREEWAY,MOTSV,Manual,Greater than 10 Years,0,0,0,0,0.0
141.12628749716316,-36.361817768107514,80,168,58742,WESTERN HWY 5 E BD AT LILLIMUR @420.0KM POST,INTERSECTION,All Moves,WESTERN HWY 5 AT LILLIMUR @420.0KM POST,2520,WESTERN HIGHWAY,WESTERN HIGHWAY,APCLT,Telemetry,Between 2 and 5 Years,3,2013,990,470,0.48
145.3894260525555,-38.05634690804002,84,504,1846,WHITESIDE RD N OF PRINCES HWY DEPARTURE,INTERSECTION,All Moves,WHITESIDE RD N OF PRINCES HWY DEPARTURE,9999,Missing Data,WHITESIDE ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0
145.0852034048291,-37.90881459906732,89,506,2640,WARRIGAL RD N OF NORTH RD,INTERSECTION,Left Missing,WARRIGAL RD/NORTH RD,2070,WARRIGAL HIGHWAY,WARRIGAL ROAD,SCATS,Scats,Less than 2 Years,0,2016,20000,0,0.0
143.72344140063865,-37.48110148682376,91,14,261,WESTERN FWY E BD 570M W OF WINDERMERE-LEARMONTH,MIDBLOCK,All Moves,WESTERN FWY 570M W OF WINDERMERE-LEARMONTH,2520,WESTERN FREEWAY,WESTERN HIGHWAY,APARX,Classification,Between 2 and 5 Years,3,2013,2200,750,0.33
143.24947639785952,-37.387997201928485,93,172,58827,WESTERN HWY 2 W BD W OF BEAUFORT @169.8KM POST,INTERSECTION,All Moves,SITE_NO: 72||SITE DESC: WESTERN HWY 2 W OF BEAUFORT @169.8KM POST,2520,WESTERN HIGHWAY,WESTERN HIGHWAY,MOTSV,Manual,Greater than 10 Years,0,0,0,0,0.0
144.15678472105643,-37.58829347818337,115,180,58826,WESTERN FWY W BD W OF BALLAN @ 79.4KM POST,INTERSECTION,All Moves,SITE_NO: 235||SITE DESC: WESTERN FWY W OF BALLAN @ 79.4KM POST,2520,WESTERN FREEWAY,WESTERN FREEWAY,MOTSV,Manual,Greater than 10 Years,0,0,0,0,0.0
144.3605039958375,-38.1539712020848,126,184,2284,YARRA ST N OF MCKILLOP ST,INTERSECTION,All Moves,MCKILLOP ST & YARRA ST,9999,Missing Data,YARRA STREET,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0
142.98624659475047,-36.37426819587294,135,187,59004,WOODS ST NWBD 50M NW OF SOUTH ST,MIDBLOCK,All Moves,WOODS ST 50M NW OF SOUTH ST,2700,SUNRAYSIA HIGHWAY,WOODS STREET,APARX,Classification,Between 2 and 5 Years,3,2013,750,140,0.19
145.22714797383543,-37.84692990101687,137,28,1177,WANTIRNA_RD N of BORONIA_RD,INTERSECTION,Left Missing,BORONIA RD/WANTIRNA RD,5433,WANTIRNA ROAD,WANTIRNA ROAD,SCATS,Scats,Between 5 and 10 Years,6,2010,4000,0,0.0
144.7872389754581,-37.79392998754109,144,525,60666,STERN RING RD S BD ONRAMP FROM FITZGERALD RD,ON RAMP,All Moves,STERN RING RD S BD ONRAMP FROM FITZGERALD RD,2900,WESTERN RING ROAD,WESTERN RING ROAD,STRMS,Freeway Data Station,Greater than 10 Years,0,0,0,0,0.0
143.16907820702832,-37.364952890027446,146,189,58842,WESTERN HWY 2 E BD W OF BEAUFORT @169.8KM POST,INTERSECTION,All Moves,SITE_NO: 236||SITE DESC: WESTERN HWY W OF BEAUFORT @169.8KM POST,2520,WESTERN HIGHWAY,WESTERN HIGHWAY,MOTSV,Manual,Greater than 10 Years,0,0,0,0,0.0
142.57993695167173,-36.95418683461089,156,192,58874,WESTERN HWY 3 W BD NEAR DADSWELLS BRIDGE @258.9KM POST,INTERSECTION,All Moves,SITE_NO: 237||SITE DESC: WESTERN HWY 3 NEAR DADSWELLS BRIDGE @258.9KM POST,2520,WESTERN HIGHWAY,WESTERN HIGHWAY,MOTSV,Manual,Greater than 10 Years,0,0,0,0,0.0
145.0994254496308,-37.81480319408037,164,195,1156,UNION RD N OF WHITEHORSE RD,INTERSECTION,All Moves,WHITEHORSE RD/UNION RD,9999,Missing Data,UNION ROAD,SCATS,Scats,Between 5 and 10 Years,6,2010,7800,0,0.0
142.33021563747843,-38.14861296395552,168,41,2552,PENSHURST-WARRNAMBOOL RD N BD BTW KINGS RD & WOOLSTHORPE-HEYWOOD RD,MIDBLOCK,All Moves,PENSHURST-WARRNAMBOOL RD BTWN WOOLSTHORPE-HEYWOOD RD & DAWSON ST,5124,WOOLSTHORPE-HEYWOOD ROAD,WOOLSTHORPE-HEYWOOD ROAD,APARX,Classification,Between 2 and 5 Years,3,2013,710,120,0.17
145.09164342915636,-37.87519189677813,181,45,2916,WARRIGAL RD N OF BATESFORD RD,INTERSECTION,Left Missing,WARRIGAL RD/BATESFORD RD,2070,WARRIGAL HIGHWAY,WARRIGAL ROAD,SCATS,Scats,Less than 2 Years,0,2016,20000,0,0.0
145.07513920558245,-37.96205359928009,188,49,2654,WARRIGAL RD N OF FARM RD,INTERSECTION,All Moves,WARRIGAL RD/FARM RD,2070,WARRIGAL HIGHWAY,WARRIGAL ROAD,SCATS,Scats,Between 5 and 10 Years,9,2007,17000,0,0.0
146.8806118195727,-38.53158831731604,193,52,2433,MCLOUGHLINS BEACH ROAD SEBd BTW SOUTH GIPPSLAND HWY & WOODSIDE BEACH RD,MIDBLOCK,All Moves,MCLOUGHLINS BEACH ROAD SBTW SOUTH GIPPSLAND HWY & WOODSIDE BEACH RD,4020,WOODSIDE BEACH ROAD,WOODSIDE BEACH ROAD,APARX,Classification,Less than 2 Years,1,2015,160,20,0.12
145.09690621024475,-37.843182194592366,209,60,743,WARRIGAL RD N OF BURWOOD HWY,INTERSECTION,All Moves,TOORAK RD/WARRIGAL RD/BURWOOD HWY,5843,WARRIGAL ROAD,WARRIGAL ROAD,SCATS,Scats,Less than 2 Years,0,2016,12000,0,0.0
145.13716138957616,-37.95817400117868,214,63,579,WESTALL RD N OF HAYDEN RD,INTERSECTION,All Moves,WESTALL RD NR HAYDEN RD,5056,WESTALL ROAD,WESTALL ROAD,SCATS,Scats,Between 2 and 5 Years,3,2013,26000,0,0.0
146.82276618189874,-36.296562762091455,220,66,69,WODONGA-YACKANDANDAH ROAD NWBD BTWN DEDERANG RD & BEECHWORTH-WODONGA ROAD,MIDBLOCK,All Moves,WODONGA-YACKANDANDAH ROAD BTWN DEDERANG RD & BEECHWORTH-WODONGA ROAD,5469,YACKANDANDAH ROAD,YACKANDANDAH ROAD,APARX,Classification,Between 2 and 5 Years,3,2013,690,60,0.09
145.227316598029,-37.821390695454525,234,75,442,WANTIRNA_RD N of KIRK_ST,INTERSECTION,All Moves,WANTIRNA RD NR KIRK ST,5433,WANTIRNA ROAD,WANTIRNA ROAD,SCATS,Scats,Between 5 and 10 Years,7,2009,8800,0,0.0
144.98385391433408,-37.7952346389715,293,201,1850,SMITH ST N of ALEXANDRA PDE DEPARTURE,INTERSECTION,All Moves,SMITH ST N OF ALEXANDRA PDE DEPARTURE,9999,Missing Data,WESTGARTH STREET,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0
