x,y,fid,objectid,tfm_id,tfm_desc,tfm_typ_de,movement_t,site_desc,road_nbr,declared_r,local_road,data_src_c,data_sourc,time_categ,year_since,last_year,aadt_allve,aadt_truck,per_trucks
145.0590852118135,-37.92133929730071,15573,15731,41856,EAST BOUNDARY RD S OF CENTRE RD,INTERSECTION,All Moves,CENTRE RD/EAST BOUNDARY RD,5316,EAST BOUNDARY ROAD,EAST BOUNDARY ROAD,SCATS,Scats,Less than 2 Years,0,2016,0,0,0.0
145.54688728362515,-37.1624001595724,15582,15131,30033,GOULBURN VALLEY HWY W BD 700M E OF WHANREGARWEN RD @ 53.0KM FROM EAST OF SEYMOUR,MIDBLOCK,All Moves,GOULBURN VALLEY HWY 700M E OF WHANREGARWEN RD @ 53.0KM FROM EAST OF SEYMOUR,2640,GOULBURN VALLEY HIGHWAY,GOULBURN VALLEY HIGHWAY,APARX,Classification,Less than 2 Years,1,2015,1300,200,0.16
144.28974086062553,-37.04115779043606,15583,15733,38982,CALDER HWY N BD 500M N OF FARADAY-SUTTON GRANGE RD @115.0KM FROM MELBOURNE,MIDBLOCK,All Moves,CALDER HWY 500M N OF FARADAY-SUTTON GRANGE RD @115.0KM FROM MELBOURNE,5186,ELPHINSTONE-HARCOURT NORTH ROAD,HARMONY WAY,APARX,Classification,Greater than 10 Years,19,1997,2100,380,0.18
144.8590603448232,-37.117633502293614,15592,15531,31302,MOLLISON ST S OF HIGH ST,INTERSECTION,All Moves,HIGH ST & MOLLISON ST,2540,NORTHERN HIGHWAY,HIGH STREET,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0
147.0618746625659,-36.89546738423954,15596,15735,40300,GREAT ALPINE RD N BD 50M S OF BON ACCORD TRACK @ 83.1KM FROM WANGARATTA,MIDBLOCK,All Moves,GREAT ALPINE RD 50M S OF BON ACCORD TRACK @ 83.1KM FROM WANGARATTA,4005,GREAT ALPINE ROAD,GREAT ALPINE ROAD,APARX,Classification,Between 2 and 5 Years,2,2014,250,10,0.05
144.85648089948387,-37.72637330420828,15597,15637,11604,FULLARTON RD 15M BEFORE COLLINSON ST,INTERSECTION,Scheduled PubTpt Bus flow,FULLARTON RD 15M BEFORE COLLINSON ST,9999,Missing Data,FULLARTON ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0
145.11588963368052,-37.81213699053779,15598,15532,11563,ELGAR RD 40M AFTER KENMARE ST,INTERSECTION,Scheduled PubTpt Bus flow,ELGAR RD 40M AFTER KENMARE ST,5899,ELGAR ROAD,ELGAR ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0
144.98743335345264,-37.42590627680256,15600,15134,30489,HUME FWY 45.5KM SB NORTH OF BEVERIDGE,INTERSECTION,All Moves,SITE_NO: 90||SITE DESC: HUME FWY 45.5KM NORTH OF BEVERIDGE,2550,HUME FREEWAY,HUME FREEWAY,MOTSV,Manual,Greater than 10 Years,0,0,0,0,0.0
144.99852817199456,-37.77171699985864,15602,15638,8194,HIGH ST S BD BTWN ARTHURTON RD & CLARKE ST,INTERSECTION,Scheduled PubTpt Tram flow,HIGH ST BTWN ARTHURTON RD & CLARKE ST,9999,Missing Data,HIGH STREET,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0
144.6973939563887,-37.79542459964416,15607,15030,30007,HOPKINS RD N BD S OF MIDDLE RD,INTERSECTION,All Moves,HOPKINS RD S OF MIDDLE RD,5042,MELTON-WERRIBEE ROAD,HOPKINS ROAD,APARX,Classification,Greater than 10 Years,14,2002,5400,0,0.0
