x,y,fid,objectid,tfm_id,tfm_desc,tfm_typ_de,movement_t,site_desc,road_nbr,declared_r,local_road,data_src_c,data_sourc,time_categ,year_since,last_year,aadt_allve,aadt_truck,per_trucks
145.4807118121709,-38.07164192947087,11603,11207,8060,PRINCES HWY 35M BEFORE JAMES ST,INTERSECTION,Scheduled PubTpt Bus flow,PRINCES HWY 35M BEFORE JAMES ST,2460,BEACONSFIELD-NAR NAR GOON ROAD,PRINCES HIGHWAY,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0
145.2185195380575,-37.989123670325526,11608,11708,8069,MCCRAE ST 50M AFTER FOSTER ST,INTERSECTION,Scheduled PubTpt Bus flow,MCCRAE ST 50M AFTER FOSTER ST,9999,Missing Data,MCCRAE STREET,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0
143.23337901714567,-36.077517945692954,11609,11063,23120,BOORT-WYCHEPROOF RD W BD BTWN PARK ST & PROSPECT ST,MIDBLOCK,All Moves,BOORT-WYCHEPROOF RD BTWN PARK ST & PROSPECT ST,5341,BOORT-WYCHEPROOF ROAD,MOUNT STREET,APARX,Classification,Between 2 and 5 Years,2,2014,100,0,0.0
145.2474098907782,-38.026076514258634,11612,11610,26829,POUND RD (EXCL THRU) E OF SOUTH GIPPSLAND HWY ONRAMP FRO DEPARTURE,INTERSECTION,On Ramp,SOUTH GIPPSLAND HWY ONRAMP FRO N OF POUND RD (EXCL THRU) DEPARTURE,5104,POUND ROAD,POUND ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0
145.04040448331298,-37.71886896279756,11614,11709,7539,PLENTY RD W BD BTWN KINGSBURY DR & ALBERT ST,INTERSECTION,Scheduled PubTpt Bus flow,PLENTY RD BTWN KINGSBURY DR & ALBERT ST,2140,PLENTY VALLEY HIGHWAY,PLENTY ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0
145.18827332697407,-37.96144558377269,11616,11209,11918,PRINCES HWY 10M BEFORE ELONERA RD,INTERSECTION,Scheduled PubTpt Bus flow,PRINCES HWY 10M BEFORE ELONERA RD,2510,PRINCES HIGHWAY EAST,PRINCES HIGHWAY,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0
145.00798368660574,-37.74331859343429,11619,11710,8309,PLENTY RD NE OF BELL ST DEPARTURE,INTERSECTION,All Moves,PLENTY RD NE OF BELL ST DEPARTURE,5813,WHITTLESEA ROAD,PLENTY ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0
145.13914830140027,-38.172791802946875,11624,11612,27363,MOOROODUC HWY S OF HEATHERHILL RD,INTERSECTION,All Moves,MOOROODUC HWY/HEATHERHILL RD,2860,MOOROODUC HIGHWAY,MOOROODUC HIGHWAY,SCATS,Scats,Greater than 10 Years,0,0,0,0,0.0
145.10899851626317,-37.7730042316152,11637,11568,11958,MANNINGHAM RD AT MADELEINE ST,INTERSECTION,Scheduled PubTpt Bus flow,MANNINGHAM RD AT MADELEINE ST,5221,MANNINGHAM ROAD,MANNINGHAM ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0
145.27731461714174,-38.500696465431034,11638,11068,28780,PHILLIP ISLAND RD SEBD 500M NW OF SUNDERLAND BAY RD,MIDBLOCK,All Moves,PHILLIP ISLAND RD 500M NW OF SUNDERLAND BAY RD,4971,PHILLIP ISLAND ROAD,PHILLIP ISLAND ROAD,APARX,Classification,Greater than 10 Years,0,0,0,0,0.0
144.00340279921664,-38.235455289510575,11641,11165,26698,PRINCES HIGHWAY WEST WEST BD AT SCHOOL CROSSING,MIDBLOCK,All Moves,PRINCES HIGHWAY WEST EAST BD AT SCHOOL CROSSING,2500,PRINCES HIGHWAY WEST,PRINCES HIGHWAY,APARX,Classification,Greater than 10 Years,0,0,0,0,0.0
146.79008219031465,-38.15026639844584,11642,11615,22937,PRINCES HWY EAST S BD BTW NELSON ST & ROSEDALE-LONGFORD RD,MIDBLOCK,All Moves,PRINCES HWY EAST BTW NELSON ST & ROSEDALE-LONGFORD RD,2510,PRINCES HIGHWAY EAST,PRINCES HIGHWAY,APARX,Classification,Between 2 and 5 Years,4,2012,4300,710,0.16
144.974609284474,-38.32790408381282,11645,11714,21406,MARINE DR NE OF POINT NEPEAN RD,INTERSECTION,All Moves,POINT NEPEAN RD/MARINE DR/POINT NEPEAN HWY,5756,MORNINGTON-DROMANA ROAD,MARINE DRIVE,SCATS,Scats,Between 2 and 5 Years,5,2011,3700,0,0.0
145.17925299934365,-37.93599677989712,11652,11215,7506,POLICE RD 50M OPP HUXLEY AVE,INTERSECTION,Scheduled PubTpt Bus flow,POLICE RD 50M OPP HUXLEY AVE,5305,POLICE ROAD,POLICE ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0
141.63398914632813,-38.12287734465948,11660,11168,24656,PRINCES HIGHWAY WEST WEST BD WEST OF HENTY HIGHWAY HEYWOOD,MIDBLOCK,All Moves,PRINCES HIGHWAY WEST EAST BD WEST OF HENTY HIGHWAY HEYWOOD,2500,PRINCES HIGHWAY WEST,PRINCES HIGHWAY,APARX,Classification,Greater than 10 Years,0,0,0,0,0.0
