X,Y,FID,OBJECTID,TFM_ID,TFM_DESC,TFM_TYP_DE,MOVEMENT_T,SITE_DESC,ROAD_NBR,DECLARED_R,LOCAL_ROAD,DATA_SRC_C,DATA_SOURC,TIME_CATEG,YEAR_SINCE,LAST_YEAR,AADT_ALLVE,AADT_TRUCK,PER_TRUCKS
144.962384750934547,-37.7418218,18766,18760,40665,HUDSON ST S OF BELL ST,INTERSECTION,All Moves,BELL ST/HUDSON ST/MAIN ST,9999,Missing Data,HUDSON STREET,SCATS,Scats,Between 2 and 5 Years,5,2011,3300,0,0
145.227350171615285,-37.8326595,18767,18668,41514,WANTIRNA RD S OF CANTERBURY RD,INTERSECTION,Left Missing,CANTERBURY RD/WANTIRNA RD,5433,WANTIRNA ROAD,WANTIRNA ROAD,SCATS,Scats,Less than 2 Years,1,2015,8300,0,0
145.123774770664767,-37.66454111,18768,18359,18150,YAN YEAN RD N BD N OF RIVER AV,INTERSECTION,All Moves,YAN YEAN RD N OF RIVER AV,5724,YAN YEAN ROAD,YAN YEAN ROAD,APARX,Classification,Greater than 10 Years,23,1993,6900,0,0
145.056161743718889,-37.93628369,18769,18270,41884,ROWANS RD S OF SOUTH RD,INTERSECTION,Left Missing,SOUTH RD/EAST BOUNDARY RD/ROWANS RD,9999,Missing Data,ROWANS ROAD,SCATS,Scats,Greater than 10 Years,11,2005,5400,0,0
144.883176753199763,-37.70970876,18770,18460,19441,WESTERN RING RD OFF-RAMP SWBD LEFT TURN TO MELROSE DR NWBD,UNDEFINED,Incomplete Through,WESTERN RING RD OFF-RAMP SLEFT TURN TO MELROSE DR,2900,WESTERN RING ROAD,WESTERN RING ROAD,MOTSV,Manual,Greater than 10 Years,0,0,0,0,0
144.295826389008198,-36.74318489,18771,18854,20968,MIDLAND HWY S BD 200M S OF WEEROONA AV @ 3.0KM FROM BENDIGO,MIDBLOCK,All Moves,MIDLAND HWY 200M S OF WEEROONA AV @ 3.0KM FROM BENDIGO,2590,MIDLAND HIGHWAY,NAPIER STREET,APARX,Classification,Between 2 and 5 Years,2,2014,6300,0,0
144.92896549129398,-38.35505979,18772,18761,19254,MORN. PENIN. FWY OFFRAMP SW BD TO LONSDALE ST,UNDEFINED,Off Ramp,MORN. PENIN. FWY OFFRAMP STO LONSDALE ST,7251,2600F BAYVIEW ROADB,MORNINGTON PENINSULA OUT-BAYVIEW RAMP OF,APARX,Classification,Greater than 10 Years,23,1993,1900,0,0
145.149494266880225,-37.69634127,18773,18360,40587,WATTLETREE RD S BD E OF BANKS RD,INTERSECTION,All Moves,WATTLETREE RD E OF BANKS RD,5723,WATTLETREE ROAD,WATTLETREE ROAD,APARX,Classification,Greater than 10 Years,23,1993,5900,0,0
145.015419993887946,-37.79291126,18774,18669,19830,YARRA BLVD NTH BEND AT ADVISORY SIGN,INTERSECTION,All Moves,YARRA BLVD NTH BEND AT ADVISORY SIGN,4036,YARRA BOULEVARD,YARRA BOULEVARD,LASPD,Other,Greater than 10 Years,0,0,0,0,0
144.961749705838457,-37.7692417,18775,18271,40188,SYDNEY RD S OF ALBERT ST,INTERSECTION,All Moves,SYDNEY RD/ALBERT ST,5733,SYDNEY ROAD,SYDNEY ROAD,SCATS,Scats,Greater than 10 Years,27,1989,10000,0,0
143.768928217341255,-37.47491086,18776,18855,22408,POUND HILL RD W BD 200M W OF SUNRAYSIA HWY @ 1.3KM FROM MINERS REST,MIDBLOCK,All Moves,POUND HILL RD 200M W OF SUNRAYSIA HWY @ 1.3KM FROM MINERS REST,9999,Missing Data,POUND HILL ROAD,APARX,Classification,Greater than 10 Years,18,1998,50,10,0.18
144.977358495524442,-37.81551277,18777,18461,42463,TEST SITE LANSDOWNE S BD 8225/2,UNDEFINED,All Moves,TEST SITE LANSDOWNE 8225/1,5103,WELLINGTON PARADE,WELLINGTON PARADE,APARX,Classification,Greater than 10 Years,0,0,0,0,0
144.756077901947151,-37.76294324,18778,18361,40245,WESTERN HWY W BD W OF ROBINSONS RD,INTERSECTION,All Moves,WESTERN HWY W OF ROBINSONS RD,2520,WESTERN HIGHWAY,WESTERN HIGHWAY,APARX,Classification,Greater than 10 Years,23,1993,17000,0,0
142.392429797724674,-36.44915658,18779,18670,36313,MINYIP DIMBOOLA ROAD. INTERSECTION HENTY HWY. E BD 50 M W OF HENTY H'WAY,MIDBLOCK,All Moves,MINYIP DIMBOOLA ROAD. INTERSECTION HENTY HWY. 50 M W OF HENTY H'WAY,9999,Missing Data,MINYIP-DIMBOOLA ROAD,APARX,Classification,Greater than 10 Years,23,1993,30,10,0.42
145.056624350523805,-37.83172269,18780,18272,40531,BURKE RD S OF RIVERSDALE RD,INTERSECTION,All Moves,BURKE RD/CAMBERWELL RD/RIVERSDALE RD,5874,BURKE ROAD,BURKE ROAD,SCATS,Scats,Less than 2 Years,1,2015,7900,0,0
144.268820352544793,-36.76504258,18781,18762,37224,CALDER HWY (DON ST NW of MIDLAND HWY (HIGH,INTERSECTION,All Moves,CALDER HWY (HIGH S & MIDLAND HWY (HIGH,2530,CALDER HIGHWAY,HIGH STREET,TMVMT,Manual,Greater than 10 Years,24,1992,4600,210,0.05
145.045515325812431,-37.7541101,18782,18763,35595,WATERDALE RD S BD N OF PERKINS AVE,UNDEFINED,All Moves,WATERDALE RD N OF PERKINS AVE,9999,Missing Data,WATERDALE ROAD,MOTSV,Manual,Greater than 10 Years,24,1992,8200,460,0.06
144.606527014308853,-37.69539605,18783,18362,18960,WESTERN HWY E BD E OF FERRIS RD,UNDEFINED,All Moves,WESTERN HWY E OF FERRIS RD,2520,WESTERN FREEWAY,WESTERN FREEWAY,APARX,Classification,Greater than 10 Years,23,1993,16000,0,0
145.077494511097569,-37.90854432,18784,18273,36755,NORTH RD E OF JASSA ST,INTERSECTION,All Moves,NORTH RD NR JASSA ST,2060,NORTH ROAD HIGHWAY,NORTH ROAD,SCATS,Scats,Between 2 and 5 Years,5,2011,22000,0,0
145.052428212684816,-37.8545078,18785,18671,19255,BURKE RD N OF MALVERN RD,INTERSECTION,Left Missing,MALVERN RD/BURKE RD,5874,BURKE ROAD,BURKE ROAD,SCATS,Scats,Greater than 10 Years,15,2001,14000,0,0
144.878684813601865,-37.76906752,18786,18462,36730,CORDITE AVE E OF CENTRAL PARK AVE,INTERSECTION,All Moves,CORDITE AVE/CENTRAL PARK AVE/RESEARCH LAB ACCESS,5864,ASCOT VALE-KEILOR ROAD,CORDITE AVENUE,SCATS,Scats,Between 2 and 5 Years,4,2012,14000,0,0
145.289663944871791,-38.11423079,18787,18856,45772,CAMERON ST S OF BERWICK-CRANBOURNE,INTERSECTION,All Moves,BERWICK-CRANBOURNE & CAMERON ST,5903,CRANBOURNE-NARRE WARREN ROAD,CAMERON STREET,TMVMT,Manual,Greater than 10 Years,17,1999,2100,0,0
144.764710212185776,-37.67222999,18788,18363,18152,ORGAN PIPES RD NEBD NE OF CALDER HWY,UNDEFINED,All Moves,ORGAN PIPES RD NNE OF CALDER HWY,2530,CALDER FREEWAY,CALDER FREEWAY,APARX,Classification,Greater than 10 Years,23,1993,420,0,0
145.205823710411181,-37.96895887,18789,18463,40475,HEATHERTON RD E of GLADSTONE RD,INTERSECTION,All Moves,GLADSTONE RD & HEATHERTON RD,5970,HEATHERTON ROAD,HEATHERTON ROAD,TMVMT,Manual,Greater than 10 Years,24,1992,13000,0,0
144.998008194493195,-37.8252439,18790,18274,18499,CHURCH ST N OF SWAN ST,INTERSECTION,All Moves,CHURCH ST/SWAN ST,5499,CHURCH STREET,CHURCH STREET,SCATS,Scats,Less than 2 Years,0,2016,6400,0,0
144.269333816701504,-36.75773203,18791,18857,21861,BARNARD ST NEBD 50M S OF VIEW ST @ 0.5KM POST,MIDBLOCK,All Moves,BARNARD ST S50M S OF VIEW ST @ 0.5KM POST,5166,IRONBARK-WHITE HILLS ROAD,BARNARD STREET,APARX,Classification,Between 2 and 5 Years,2,2014,8100,420,0.05
145.026890697644774,-37.98124939,18792,18764,19491,FOURTH ST E BD W OF HAYDENS RD,UNDEFINED,All Moves,FOURTH ST W OF HAYDENS RD,9999,Missing Data,FOURTH STREET,APARX,Classification,Greater than 10 Years,28,1988,1100,0,0
144.989418330238834,-37.8984448,18793,18672,40537,ST KILDA ST S OF NORTH RD,INTERSECTION,All Moves,NORTH RD/ST KILDA ST,5840,BEACH ROAD,ST KILDA STREET,SCATS,Scats,Less than 2 Years,0,2016,13000,0,0
144.986629493055034,-38.33177689,18794,18464,18958,MORN. PENIN. FWY ON RAMP SWBD FROM NEPEAN HWY,UNDEFINED,On Ramp,MORN. PENIN. FWY ON RAMP SFROM NEPEAN HWY,7094,5754B 2600F,NEPEAN-MORNINGTON PENINSULA OUT RAMP ON,APARX,Classification,Greater than 10 Years,23,1993,4700,0,0
141.032218966204738,-37.10730867,18795,18858,20529,EDENHOPE-PENOLA RD NEBD 500M SOUTH-WEST OF CASTERTON-NARACOORTE RD @ 29.5KM FROM,MIDBLOCK,All Moves,EDENHOPE-PENOLA RD N500M SOUTH-WEST OF CASTERTON-NARACOORTE RD @ 29.5KM FROM,5253,EDENHOPE-PENOLA ROAD,EDENHOPE-PENOLA ROAD,APARX,Classification,Between 2 and 5 Years,5,2011,100,30,0.38
145.214932897836576,-38.0165538,18796,18364,40243,DANDENONG-VALLEY HWY S BD S OF GREENS RD,UNDEFINED,All Moves,DANDENONG-VALLEY HWY S OF GREENS RD,2090,DANDENONG VALLEY HIGHWAY,FRANKSTON-DANDENONG ROAD,APARX,Classification,Greater than 10 Years,0,0,0,0,0
145.066850351336655,-37.75789109,18797,18765,19252,CAPE ST N BD S OF CASTLE ST,UNDEFINED,All Moves,CAPE ST S OF CASTLE ST,9999,Missing Data,CAPE STREET,APARX,Classification,Greater than 10 Years,24,1992,540,0,0
144.958453014178161,-37.7924359,18798,18275,19468,ROYAL PDE N OF GATEHOUSE ST,INTERSECTION,All Moves,ROYAL PDE/GATEHOUSE ST/COLLEGE CRES,5979,ROYAL PARADE,ROYAL PARADE,SCATS,Scats,Less than 2 Years,0,2016,13000,0,0
145.055602893786897,-37.9659058,18799,18673,43106,CHARMAN RD S OF PARK RD,INTERSECTION,All Moves,CHARMAN RD/PARK RD,9999,Missing Data,CHARMAN ROAD,SCATS,Scats,Less than 2 Years,1,2015,8100,0,0
145.19200561753442,-37.93577939,18800,18465,18156,S.E.ARTERIAL ON RAMP W BD FROM JACKSONS RD,INTERSECTION,On Ramp,S.E.ARTERIAL ON RAMP FROM JACKSONS RD,7300,5170B 2000R,JACKSONS-MONASH IN RAMP ON,APARX,Classification,Greater than 10 Years,23,1993,11000,0,0
144.83649361755073,-37.64501398,18801,18766,41968,SUNBURY RD SEBD SE OF OAKLANDS RD,INTERSECTION,All Moves,SUNBURY RD SE OF OAKLANDS RD,5821,MELBOURNE-LANCEFIELD ROAD,SUNBURY ROAD,APARX,Classification,Greater than 10 Years,15,2001,11000,0,0
144.901129302570212,-37.80146881,18802,18365,35604,IRVING ST NE OF LEEDS ST,INTERSECTION,All Moves,IRVING ST/LEEDS ST,9999,Missing Data,IRVING STREET,SCATS,Scats,Greater than 10 Years,17,1999,5600,0,0
148.440348128718313,-37.67154317,18803,18859,46805,YALMY RD S BD 900M N OF JARRAHMOND RD @ 4.6KM FROM ORBOST,MIDBLOCK,All Moves,YALMY RD 900M N OF JARRAHMOND RD @ 4.6KM FROM ORBOST,9999,Missing Data,YALMY ROAD,APARX,Classification,Greater than 10 Years,20,1996,30,10,0.47
143.848629913560103,-37.53522272,18804,18860,46181,NORMAN ST E BD 400M W OF MIDLAND HWY,MIDBLOCK,All Moves,NORMAN ST 400M W OF MIDLAND HWY,5187,NORMAN STREET,NORMAN STREET,APARX,Classification,Greater than 10 Years,26,1990,3200,140,0.05
146.705354266225299,-36.29782169,18805,18674,42009,BEECHWORTH-WODONGA RD N BD 4.6 KM N OF BEECHWORTH-CHILTERN RD @ 7.1KM,MIDBLOCK,All Moves,BEECHWORTH-WODONGA RD 4.6 KM N OF BEECHWORTH-CHILTERN RD @ 7.1KM,5463,BEECHWORTH-WODONGA ROAD,BEECHWORTH-WODONGA ROAD,APARX,Classification,Less than 2 Years,1,2015,1300,100,0.08
144.924185199299814,-37.72858502,18806,18276,36994,STEWART ST E OF PASCOE VALE RD,INTERSECTION,All Moves,PASCOE VALE RD/STEWART ST,5730,GAFFNEY STREET,STEWART STREET,SCATS,Scats,Less than 2 Years,1,2015,0,0,0
145.09552921540805,-37.88477614,18807,18466,40135,S.E.ARTERIAL EB-CARRIAGEWAY NWBD SE OF WARRIGAL RD,INTERSECTION,All Moves,S.E.ARTERIAL EB-CARRIAGEWAY & WARRIGAL RD,2000,MONASH FREEWAY,MONASH FREEWAY,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0
145.079616870947831,-37.93894939,18808,18366,41797,WARRIGAL RD S OF SOUTH RD,INTERSECTION,All Moves,WARRIGAL RD/SOUTH RD,2070,WARRIGAL HIGHWAY,WARRIGAL ROAD,SCATS,Scats,Between 2 and 5 Years,5,2011,20000,0,0
144.906492502918809,-38.36788993,18809,18767,38757,EASTBOURNE RD W of JETTY RD,INTERSECTION,All Moves,EASTBOURNE RD & JETTY RD,9999,Missing Data,EASTBOURNE ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0
144.962930212745221,-37.8064631,18810,18675,19794,SWANSTON ST N OF VICTORIA PDE,INTERSECTION,Right & Through Missing,VICTORIA ST/SWANSTON ST,9999,Missing Data,SWANSTON STREET,SCATS,Scats,Between 5 and 10 Years,9,2007,1400,0,0
145.962328075029916,-36.5578787,18811,18861,46179,MIDLAND HWY N BD 600M S OF NEW BYPASS RD,MIDBLOCK,All Moves,MIDLAND HWY 600M S OF NEW BYPASS RD,2590,MIDLAND HIGHWAY,MANSFIELD ROAD,APARX,Classification,Greater than 10 Years,17,1999,1200,170,0.14
144.846019037035404,-37.85035493,18812,18467,37560,KOROROIT CK RD SE of MILLERS RD,INTERSECTION,All Moves,KOROROIT CK RD & MILLERS RD,5833,KOROROIT CREEK ROAD,KOROROIT CREEK ROAD,TMVMT,Manual,Greater than 10 Years,31,1985,5900,450,0.08
145.039068306268632,-37.9328738,18813,18277,18693,JASPER RD N OF SOUTH RD,INTERSECTION,All Moves,SOUTH RD/JASPER RD/TAYLOR ST,5847,JASPER ROAD,JASPER ROAD,SCATS,Scats,Between 5 and 10 Years,9,2007,6000,0,0
144.856664331427083,-37.67220868,18814,18768,18153,TULLAMARINE FWY S BD N OF MELBOURNE DR (LANE 1),INTERSECTION,All Moves,TULLAMARINE FWY N OF MELBOURNE DR (LANE 1),2810,TULLAMARINE FREEWAY,TULLAMARINE FREEWAY,APARX,Classification,Greater than 10 Years,23,1993,5700,0,0
